"date","close","volume","open","high","low"
"2011/02/01","119.5400","147399.0000","118.4800","119.7724","118.3800"
"2011/01/31","117.7000","140533.0000","117.2200","117.8000","116.9380"
"2011/01/28","116.8040","296631.0000","119.0800","119.2200","116.6800"
"2011/01/27","118.9000","297244.0000","118.6800","119.0920","118.4800"
"2011/01/26","118.7400","109248.0000","118.4400","118.9400","118.2400"
"2011/01/25","118.1200","226508.0000","117.8000","118.2000","117.2000"
"2011/01/24","118.1600","116596.0000","117.4000","118.2000","117.3800"
"2011/01/21","117.4400","117903.0000","117.9000","118.1400","117.3200"
"2011/01/20","117.1760","103419.0000","117.0800","117.3800","116.3212"
"2011/01/19","117.3200","111937.0000","118.4400","118.5000","117.0200"
"2011/01/18","118.5000","194878.0000","118.2600","118.5800","118.0476"
"2011/01/14","118.3000","193385.0000","117.3000","118.3400","117.2600"
"2011/01/13","117.4600","96046.0000","117.6800","117.7400","117.1600"
"2011/01/12","117.6200","107310.0000","117.3200","117.7188","117.1000"
"2011/01/11","116.5800","131687.0000","116.6600","116.8480","116.1200"
"2011/01/10","116.2000","124459.0000","115.8800","116.2800","115.4800"
"2011/01/07","116.3060","82241.0000","116.7000","116.8600","115.4800"
"2011/01/06","116.5400","72416.0000","116.8400","116.9200","116.2200"
"2011/01/05","116.7400","116740.0000","115.8600","116.8000","115.7200"
"2011/01/04","116.1200","108334.0000","116.5600","116.5600","115.4988"
"2011/01/03","116.2200","119178.0000","115.9400","116.6600","115.8980"
"2010/12/31","115.1400","145711.0000","114.8600","115.1400","114.6800"
"2010/12/30","115.0200","78867.0000","115.1200","115.2600","114.8760"
"2010/12/29","115.2000","53570.0000","115.3200","115.4400","115.2000"
"2010/12/28","115.1000","56607.0000","115.2200","115.2200","114.8000"
"2010/12/27","114.9800","71770.0000","114.4600","115.0200","114.4000"
"2010/12/23","115.4200","57369.0000","115.4400","115.5200","115.1580"
"2010/12/22","115.6000","108207.0000","115.3400","115.6000","115.2480"
"2010/12/21","115.1800","76154.0000","114.8600","115.3000","114.7800"
"2010/12/20","114.4800","72572.0000","114.5800","114.7400","113.9600"
"2010/12/17","114.2400","59087.0000","114.0000","114.3400","113.8200"
"2010/12/16","114.0800","60592.0000","113.5600","114.1600","113.1200"
"2010/12/15","113.4200","43596.0000","113.7400","114.2000","113.2400"
"2010/12/14","113.9200","59651.0000","114.1200","114.3600","113.6600"
"2010/12/13","113.8600","77024.0000","114.3200","114.4400","113.8200"
"2010/12/10","113.8000","73926.0000","113.4800","113.8800","113.2200"
"2010/12/09","113.1200","54811.0000","113.3400","113.3400","112.6676"
"2010/12/08","112.7000","69022.0000","112.4000","112.7400","111.9598"
"2010/12/07","112.2400","108969.0000","113.3400","113.3800","112.2020"
"2010/12/06","112.2000","64115.0000","112.1600","112.4200","112.0000"
"2010/12/03","112.3400","184054.0000","111.6600","112.4600","111.6400"
"2010/12/02","112.0600","60604.0000","110.7400","112.1000","110.7400"
"2010/12/01","110.6200","33306.0000","109.9200","110.7400","109.8800"
"2010/11/30","108.1800","91914.0000","107.9600","108.8600","107.8200"
"2010/11/29","108.9340","45953.0000","108.3600","109.1600","107.6600"
"2010/11/26","109.0400","32624.0000","108.9600","109.4000","108.8200"
"2010/11/24","109.6590","30072.0000","108.9400","109.7724","108.9400"
"2010/11/23","108.2600","142395.0000","108.5600","108.6400","107.9240"
"2010/11/22","109.8000","25331.0000","109.4200","109.8040","108.5800"
"2010/11/19","109.9000","20244.0000","109.5000","109.9400","109.0340"
"2010/11/18","109.6400","26058.0000","109.0802","109.9200","109.0802"
"2010/11/17","108.0400","42403.0000","108.0600","108.4520","107.7800"
"2010/11/16","107.9600","32805.0000","109.0200","109.0200","107.4744"
"2010/11/15","109.7200","202728.0000","110.3000","110.5210","109.6400"
"2010/11/12","109.8198","39448.0000","110.4000","110.8600","109.3800"
"2010/11/11","111.2000","23974.0000","110.6800","111.2800","110.4236"
"2010/11/10","111.5600","28176.0000","111.1600","111.6000","110.3200"
"2010/11/09","111.1400","35673.0000","112.1800","112.3000","110.7960"
"2010/11/08","112.0200","43399.0000","111.8800","112.0800","111.5000"
"2010/11/05","112.1600","48268.0000","111.9000","112.3000","111.6800"
"2010/11/04","111.7200","48967.0000","110.9000","111.8000","110.7400"
"2010/11/03","109.6600","31833.0000","109.4200","109.6600","108.3200"
"2010/11/02","109.2000","26077.0000","109.2200","109.4200","108.8580"
"2010/11/01","108.3600","51504.0000","108.9200","109.4200","107.7600"
"2010/10/29","108.3000","13359.0000","108.1000","108.4200","108.0000"
"2010/10/28","108.2200","19229.0000","108.7600","108.8200","107.7600"
"2010/10/27","108.1400","17107.0000","107.7400","108.2200","107.2200"
"2010/10/26","108.4800","14977.0000","107.9200","108.5520","107.8800"
"2010/10/25","108.5000","29563.0000","109.0200","109.2800","108.4600"
"2010/10/22","108.1800","24847.0000","108.1600","108.2000","107.9400"
"2010/10/21","107.9200","29368.0000","108.2600","108.7560","107.3100"
"2010/10/20","107.7600","22799.0000","106.9400","108.1600","106.9400"
"2010/10/19","106.6202","38548.0000","107.1400","107.6800","106.0200"
"2010/10/18","108.3400","22849.0000","107.6200","108.4400","107.4400"
"2010/10/15","107.5600","54913.0000","108.0400","108.0800","106.7200"
"2010/10/14","107.3600","19075.0000","107.7000","107.8180","106.8000"
"2010/10/13","107.7600","74418.0000","107.5800","108.2800","107.2400"
"2010/10/12","107.1200","42019.0000","106.3800","107.2400","105.7400"
"2010/10/11","106.5000","14182.0000","106.7200","106.8400","106.2800"
"2010/10/08","106.6798","61519.0000","106.0200","106.7400","105.6600"
"2010/10/07","105.8800","49869.0000","106.5000","106.5000","105.3200"
"2010/10/06","105.9360","276890.0000","106.1200","106.2800","105.6200"
"2010/10/05","106.1160","19836.0000","105.0200","106.2000","104.8200"
"2010/10/04","103.8400","88699.0000","105.2600","105.2600","103.5000"
"2010/10/01","104.7200","17065.0000","105.0800","105.1600","104.1648"
"2010/09/30","104.3600","44707.0000","105.2000","105.6800","103.9600"
"2010/09/29","104.5200","15890.0000","104.5800","104.9100","104.2200"
"2010/09/28","105.0200","49853.0000","104.3180","105.0200","103.4200"
"2010/09/27","104.3400","15045.0000","104.9800","104.9800","104.3400"
"2010/09/24","104.8400","24127.0000","103.9400","104.9000","103.8680"
"2010/09/23","103.3062","33358.0000","103.3200","104.3400","103.1200"
"2010/09/22","104.1600","18148.0000","104.5600","105.0400","103.9600"
"2010/09/21","104.7198","19287.0000","105.0200","105.4400","104.2800"
"2010/09/20","105.0400","19006.0000","103.7400","105.0400","103.4600"
"2010/09/17","103.3600","49365.0000","103.8800","103.8800","103.0200"
"2010/09/16","103.2600","59581.0000","103.0200","103.3200","102.7000"
"2010/09/15","103.3000","9283.0000","102.6200","103.3800","102.4000"
"2010/09/14","103.0380","59420.0000","102.8400","103.4800","102.3800"
"2010/09/13","103.0600","33753.0000","102.9600","103.1400","102.5000"
"2010/09/10","101.7800","8638.0000","101.6800","101.8600","101.2960"
"2010/09/09","101.3200","26513.0000","102.5000","102.5000","101.1400"
